LSOACode,Cluster
E01009250,3
E01009251,3
E01009252,0
E01009253,3
E01009254,1
E01009255,1
E01009256,1
E01009257,1
E01009260,0
E01009261,3
E01009263,1
E01009266,1
E01009267,3
E01009268,3
E01009269,1
E01009270,1
E01009274,1
E01009276,3
E01009278,3
E01009279,3
E01009280,3
E01009281,3
E01009282,3
E01009283,3
E01009284,3
E01009288,3
E01009291,1
E01009292,3
E01009293,3
E01009294,3
E01009295,3
E01009296,3
E01009297,1
E01009299,1
E01009301,1
E01009302,1
E01009303,1
E01009304,1
E01009305,1
E01009306,1
E01009307,1
E01009308,1
E01009309,1
E01009310,1
E01009311,1
E01009312,3
E01009313,1
E01009314,1
E01009315,1
E01009316,1
E01009317,1
E01009318,3
E01009319,3
E01009320,3
E01009322,1
E01009323,1
E01009324,3
E01009331,1
E01009340,1
E01009343,1
E01009348,1
E01009349,1
E01009359,1
E01009360,1
E01009382,1
E01009384,3
E01009385,3
E01009391,1
E01009393,1
E01009394,3
E01009400,1
E01009403,1
E01009405,1
E01009406,1
E01009407,1
E01009408,1
E01009409,1
E01009410,1
E01009411,3
E01009412,1
E01009413,1
E01009414,1
E01009415,0
E01009416,0
E01009417,0
E01009418,2
E01009419,2
E01009420,0
E01009421,0
E01009422,0
E01009423,2
E01009424,3
E01009425,0
E01009426,0
E01009427,0
E01009428,0
E01009429,0
E01009430,0
E01009431,0
E01009432,2
E01009433,0
E01009434,0
E01009435,0
E01009436,0
E01009437,0
E01009438,0
E01009439,3
E01009440,0
E01009441,1
E01009442,0
E01009443,0
E01009444,0
E01009446,0
E01009447,2
E01009448,1
E01009449,3
E01009450,3
E01009451,3
E01009452,2
E01009453,3
E01009454,0
E01009456,0
E01009457,0
E01009458,3
E01009459,0
E01009460,3
E01009461,0
E01009462,3
E01009463,0
E01009464,0
E01009465,0
E01009466,0
E01009467,2
E01009468,0
E01009469,0
E01009470,0
E01009471,0
E01009472,0
E01009473,3
E01009474,3
E01009477,1
E01009480,1
E01009481,1
E01009485,1
E01009486,1
E01009488,1
E01009496,2
E01009497,3
E01009498,1
E01009499,1
E01009500,1
E01009501,1
E01009502,1
E01009504,3
E01009506,0
E01009507,1
E01009508,1
E01009509,1
E01009512,1
E01009513,1
E01009514,1
E01009515,1
E01009516,1
E01009517,1
E01009518,3
E01009519,3
E01009520,3
E01009521,3
E01009522,2
E01009523,0
E01009524,1
E01009525,2
E01009526,0
E01009527,3
E01009528,0
E01009529,2
E01009530,0
E01009531,2
E01009532,2
E01009535,2
E01009536,0
E01009537,1
E01009538,1
E01009541,1
E01009542,1
E01009543,0
E01009544,3
E01009548,3
E01009549,0
E01009550,3
E01009552,1
E01009553,3
E01009554,3
E01009555,0
E01009556,3
E01009557,0
E01009558,3
E01009559,0
E01009560,0
E01009561,2
E01009562,0
E01009563,0
E01009564,1
E01009568,1
E01009569,1
E01009572,1
E01009576,1
E01009578,0
E01009580,2
E01009582,2
E01009583,3
E01009586,2
E01009587,1
E01009589,1
E01009590,2
E01009591,2
E01009592,1
E01009593,2
E01009594,2
E01009596,1
E01009597,1
E01009598,2
E01009599,1
E01009604,1
E01009606,1
E01009608,1
E01009609,1
E01009610,1
E01009613,3
E01009614,3
E01009615,3
E01009616,3
E01009617,3
E01009618,3
E01009619,1
E01009620,1
E01009621,1
E01009622,1
E01009623,1
E01009624,1
E01009625,3
E01009626,1
E01009627,1
E01009628,3
E01009629,1
E01009630,1
E01009631,1
E01009632,1
E01009633,1
E01009636,1
E01009643,3
E01009644,3
E01009646,3
E01009647,3
E01009648,3
E01009649,3
E01009650,1
E01009652,2
E01009653,0
E01009654,3
E01009655,1
E01009656,1
E01009657,3
E01009658,3
E01009659,1
E01009660,3
E01009663,2
E01009664,1
E01009665,0
E01009666,0
E01009667,0
E01009668,0
E01009669,0
E01009670,0
E01009671,0
E01009672,0
E01009674,1
E01009676,2
E01009679,1
E01009681,3
E01009682,2
E01009683,1
E01009684,1
E01009685,3
E01009686,0
E01009687,2
E01009688,3
E01009689,3
E01009690,3
E01009691,3
E01009692,0
E01009693,2
E01009694,0
E01009695,0
E01009696,0
E01009697,0
E01009698,0
E01009699,2
E01009700,1
E01009701,1
E01009702,1
E01009703,2
E01009704,0
E01009705,0
E01009706,0
E01009707,0
E01009708,3
E01009710,3
E01009711,3
E01009712,3
E01009713,3
E01009714,3
E01009716,3
E01009717,2
E01009718,1
E01009719,2
E01009720,0
E01009721,2
E01009722,0
E01009723,0
E01009724,0
E01009726,0
E01009727,0
E01009730,0
E01009731,3
E01009732,1
E01009733,1
E01009734,2
E01009735,0
E01009736,0
E01009737,2
E01009738,2
E01009739,2
E01009740,1
E01009741,1
E01009742,1
E01009744,1
E01009745,2
E01009746,1
E01009747,1
E01009750,1
E01009751,1
E01009752,1
E01009754,1
E01009757,1
E01009758,1
E01009759,2
E01009760,1
E01009764,2
E01009765,2
E01009766,2
E01009767,1
E01009768,1
E01009770,1
E01009771,2
E01009773,1
E01009774,2
E01009775,1
E01009776,2
E01009777,1
E01009778,2
E01009779,2
E01009781,1
E01009783,1
E01009784,0
E01009785,0
E01009786,1
E01009787,0
E01009788,1
E01009789,2
E01009791,2
E01009792,1
E01009793,2
E01009794,0
E01009795,1
E01009796,2
E01009797,2
E01009798,2
E01009799,0
E01009801,0
E01009802,2
E01009803,0
E01009804,0
E01009805,2
E01009806,0
E01009807,0
E01009808,0
E01009809,1
E01009810,2
E01009811,0
E01009812,0
E01009813,1
E01009814,0
E01009815,0
E01009817,0
E01009818,2
E01009819,0
E01009820,2
E01009821,0
E01009822,0
E01009823,0
E01009824,1
E01009825,2
E01009826,0
E01009827,0
E01009828,2
E01009829,0
E01009830,0
E01009831,1
E01009833,1
E01009834,1
E01009835,1
E01009837,1
E01009838,1
E01009839,1
E01009840,1
E01009841,1
E01009842,1
E01009843,2
E01009845,0
E01009846,0
E01009847,2
E01009848,2
E01009849,2
E01009850,0
E01009851,0
E01009852,0
E01009853,0
E01009854,0
E01009855,0
E01009856,3
E01009857,1
E01009858,0
E01009859,0
E01009860,0
E01009861,1
E01009862,1
E01009863,2
E01009864,1
E01009865,1
E01009866,1
E01009867,2
E01009868,1
E01009869,2
E01009870,2
E01009871,1
E01009873,2
E01009874,1
E01009875,1
E01009876,1
E01009878,2
E01009879,1
E01009880,2
E01009881,1
E01009882,2
E01009883,1
E01009885,1
E01009887,1
E01009888,2
E01009889,1
E01009891,1
E01009894,2
E01009895,2
E01009896,0
E01009897,0
E01009898,2
E01009899,0
E01009900,0
E01009901,0
E01009903,0
E01009904,0
E01009905,2
E01009906,1
E01009907,3
E01009908,0
E01009909,2
E01009910,1
E01009911,0
E01009912,0
E01009913,2
E01009914,0
E01009915,2
E01009916,2
E01009917,0
E01009920,0
E01009921,3
E01009922,1
E01009923,2
E01009924,3
E01009925,3
E01009926,3
E01009927,3
E01009928,1
E01009929,1
E01009930,1
E01009931,2
E01009932,1
E01009933,1
E01009935,1
E01009936,2
E01009937,1
E01009938,1
E01009939,2
E01009940,1
E01009941,1
E01009944,1
E01009946,3
E01009947,1
E01009948,2
E01009949,0
E01009950,1
E01009951,1
E01009953,1
E01009954,1
E01009955,1
E01009956,1
E01009958,0
E01009959,0
E01009961,2
E01009967,1
E01009968,3
E01009969,1
E01009970,1
E01009972,0
E01009973,2
E01009974,3
E01009975,2
E01009976,2
E01009977,1
E01009980,1
E01009981,1
E01009986,1
E01009988,1
E01009989,1
E01009992,1
E01009993,1
E01009995,1
E01009997,1
E01009998,1
E01009999,1
E01010000,2
E01010001,1
E01010002,3
E01010003,1
E01010004,1
E01010005,1
E01010006,3
E01010008,2
E01010009,1
E01010011,3
E01010012,2
E01010014,3
E01010015,1
E01010016,1
E01010018,1
E01010019,1
E01010020,1
E01010021,1
E01010022,3
E01010023,3
E01010024,3
E01010025,1
E01010026,2
E01010027,3
E01010028,1
E01010034,0
E01010035,2
E01010036,1
E01010038,1
E01010040,1
E01010042,1
E01010044,1
E01010045,1
E01010047,1
E01010048,1
E01010050,1
E01010055,1
E01010056,1
E01010057,1
E01010058,1
E01010060,1
E01010065,1
E01010067,1
E01010069,2
E01010070,1
E01010071,1
E01010072,1
E01010073,1
E01010074,1
E01010075,2
E01010077,1
E01010078,2
E01010079,2
E01010080,1
E01010081,2
E01010082,2
E01010083,1
E01010085,1
E01010088,1
E01010089,1
E01010090,1
E01010091,1
E01010092,1
E01010097,1
E01010099,1
E01010100,1
E01010102,1
E01010103,1
E01010104,1
E01010105,2
E01010108,0
E01010109,2
E01010110,2
E01010112,2
E01010113,1
E01010114,2
E01010115,0
E01010116,0
E01010117,0
E01010118,2
E01010119,2
E01010120,1
E01010121,0
E01010122,0
E01010124,2
E01010127,1
E01010128,1
E01010130,1
E01010131,1
E01010133,3
E01010134,0
E01010135,2
E01010136,3
E01010137,1
E01010138,0
E01010143,1
E01010144,1
E01010145,1
E01010146,1
E01010148,1
E01010149,2
E01010150,0
E01010151,0
E01010152,0
E01010153,0
E01010154,0
E01010155,0
E01010156,0
E01010157,2
E01010158,1
E01010159,3
E01010160,2
E01010161,0
E01010162,0
E01010163,2
E01010164,0
E01010165,2
E01010166,0
E01010167,0
E01010168,0
E01010169,0
E01010170,0
E01010171,0
E01010172,0
E01010173,0
E01010174,3
E01010175,0
E01010176,0
E01010177,2
E01010178,1
E01010179,0
E01010180,0
E01010181,0
E01010183,0
E01010184,2
E01010185,0
E01010186,0
E01010187,0
E01010188,0
E01010189,0
E01010190,0
E01010191,0
E01010192,0
E01010193,0
E01010194,0
E01010195,0
E01010196,0
E01010197,0
E01010198,0
E01010199,0
E01010200,2
E01010201,0
E01010202,0
E01010203,0
E01010204,1
E01010205,0
E01010206,0
E01010207,0
E01010208,0
E01010209,0
E01010210,0
E01010211,2
E01010212,0
E01010213,2
E01010214,0
E01010215,0
E01010216,0
E01010217,0
E01010218,1
E01010219,2
E01010220,0
E01010221,2
E01010222,0
E01010223,2
E01010225,0
E01010226,0
E01010227,0
E01010228,2
E01010229,0
E01010230,2
E01010231,0
E01010232,2
E01010233,2
E01010237,1
E01010241,0
E01010242,1
E01010243,0
E01010245,0
E01010246,0
E01010247,0
E01010248,0
E01010249,1
E01010250,2
E01010251,0
E01010252,2
E01010253,1
E01010254,1
E01010255,0
E01010256,2
E01010257,0
E01010259,1
E01010260,1
E01010261,1
E01010262,1
E01010264,1
E01010265,1
E01010267,2
E01010268,1
E01010269,1
E01010270,1
E01010271,1
E01010277,1
E01010279,1
E01010284,1
E01010285,2
E01010286,1
E01010287,1
E01010288,1
E01010289,1
E01010290,1
E01010292,1
E01010294,1
E01010295,1
E01010296,0
E01010297,0
E01010298,1
E01010300,1
E01010302,1
E01010303,2
E01010304,2
E01010305,1
E01010306,2
E01010307,2
E01010309,1
E01010312,1
E01010317,0
E01010318,1
E01010319,0
E01010320,1
E01010321,1
E01010322,2
E01010323,1
E01010324,1
E01010325,2
E01010326,2
E01010327,1
E01010328,0
E01010329,0
E01010330,1
E01010331,0
E01010332,0
E01010333,0
E01010334,0
E01010335,1
E01010336,1
E01010337,2
E01010338,1
E01010339,2
E01010344,1
E01010345,2
E01010346,0
E01010348,2
E01010349,2
E01010350,2
E01010351,2
E01010352,0
E01010353,2
E01010354,2
E01010355,2
E01010356,0
E01010357,0
E01010358,2
E01010359,2
E01010360,2
E01010361,3
E01010362,1
E01010363,1
E01010364,1
E01010367,1
E01010369,1
E01010370,1
E01010372,1
E01010374,1
E01010377,2
E01010379,2
E01010380,2
E01010381,1
E01010384,0
E01010385,0
E01010386,0
E01010387,0
E01010388,0
E01010389,0
E01010390,0
E01010391,0
E01010392,0
E01010393,2
E01010394,2
E01010395,0
E01010396,1
E01010398,0
E01010399,2
E01010400,1
E01010401,1
E01010402,2
E01010403,1
E01010404,1
E01010405,1
E01010406,1
E01010407,1
E01010408,1
E01010409,1
E01010410,1
E01010412,1
E01010416,1
E01010418,2
E01010419,1
E01010422,1
E01010424,1
E01010427,1
E01010430,1
E01010431,2
E01010434,1
E01010435,1
E01010436,0
E01010437,0
E01010438,2
E01010446,1
E01010449,1
E01010450,1
E01010451,1
E01010452,1
E01010453,1
E01010454,1
E01010457,2
E01010458,1
E01010459,1
E01010460,3
E01010461,2
E01010463,1
E01010465,1
E01010466,1
E01010467,3
E01010468,2
E01010469,2
E01010472,1
E01010474,1
E01010475,3
E01010480,1
E01010485,1
E01010487,0
E01010488,2
E01010489,1
E01010491,1
E01010492,0
E01010493,0
E01010494,0
E01010495,1
E01010497,0
E01010498,0
E01010499,2
E01010500,1
E01010501,1
E01010502,2
E01010503,1
E01010504,0
E01010505,0
E01010506,1
E01010507,0
E01010509,1
E01010510,3
E01010512,3
E01010513,0
E01010514,0
E01010515,0
E01010516,0
E01010517,2
E01010518,0
E01010519,2
E01010520,0
E01010522,1
E01010523,1
E01010525,1
E01010531,1
E01010532,1
E01010533,1
E01010536,2
E01010537,2
E01010538,1
E01010539,2
E01010540,0
E01010542,2
E01010544,0
E01010545,2
E01010547,0
E01010548,2
E01010549,2
E01010550,0
E01010551,0
E01010552,2
E01010553,0
E01010554,2
E01010556,1
E01010558,2
E01010559,1
E01010560,1
E01010561,2
E01010562,1
E01010564,1
E01010565,0
E01010566,1
E01010568,0
E01010569,1
E01010570,0
E01010571,1
E01010572,0
E01010573,0
E01010574,0
E01010575,0
E01010576,0
E01010577,0
E01010578,3
E01010579,0
E01010580,0
E01010581,2
E01010582,3
E01010583,1
E01010584,1
E01010585,3
E01010586,0
E01010587,0
E01010588,2
E01010589,0
E01010590,2
E01010591,2
E01010592,2
E01010593,2
E01010594,2
E01010595,2
E01010596,0
E01010597,1
E01010598,2
E01010599,1
E01010600,1
E01010601,3
E01010602,2
E01010603,2
E01010604,2
E01010605,1
E01010607,1
E01010609,1
E01010611,1
E01010613,1
E01010614,1
E01010615,1
E01010616,1
E01010619,1
E01010620,1
E01010622,1
E01010626,1
E01010627,1
E01010628,1
E01010629,1
E01010630,1
E01010633,3
E01010634,2
E01010636,2
E01010637,2
E01010638,0
E01010639,2
E01010640,3
E01010641,0
E01010642,0
E01010643,3
E01010644,0
E01010645,0
E01010646,0
E01010647,0
E01010648,0
E01010650,1
E01010651,2
E01010652,3
E01010655,1
E01010656,3
E01010657,3
E01010658,1
E01010662,1
E01010663,1
E01010664,1
E01010665,1
E01010666,1
E01010667,1
E01010668,2
E01010669,1
E01010670,1
E01010671,1
E01010672,0
E01010673,1
E01010674,1
E01010675,2
E01010677,1
E01010678,2
E01010680,1
E01010681,0
E01010682,1
E01010683,0
E01010684,2
E01010685,0
E01010686,0
E01010687,0
E01010688,3
E01010689,3
E01010690,3
E01010691,0
E01010692,0
E01010693,0
E01010694,0
E01010695,0
E01010696,0
E01010697,0
E01010698,0
E01010699,2
E01010703,1
E01010704,1
E01010705,2
E01010706,0
E01010707,0
E01010708,3
E01010709,0
E01010713,1
E01010714,1
E01010716,1
E01010717,1
E01010719,1
E01010722,1
E01010723,1
E01010724,1
E01010725,1
E01010726,0
E01010727,3
E01010728,1
E01010729,2
E01010734,1
E01010736,1
E01010738,1
E01010740,1
E01010741,3
E01010742,1
E01010744,1
E01010745,1
E01010746,2
E01010747,1
E01010748,1
E01010749,1
E01010750,2
E01010751,1
E01010752,3
E01010753,2
E01010754,2
E01010755,1
E01010756,3
E01010758,0
E01010759,1
E01010760,0
E01010761,1
E01010762,1
E01010763,2
E01010764,0
E01010765,2
E01010766,0
E01010767,0
E01010768,0
E01010769,0
E01010770,0
E01010771,0
E01010772,0
E01010773,0
E01010774,0
E01010775,2
E01010777,1
E01010778,1
E01010779,1
E01010781,1
E01010782,1
E01010783,2
E01010784,1
E01010785,3
E01010786,0
E01010787,3
E01010788,3
E01010789,1
E01010790,0
E01010791,1
E01010792,1
E01010793,3
E01010794,1
E01010795,2
E01010796,1
E01010798,3
E01010799,1
E01010801,2
E01010802,1
E01010803,1
E01010805,1
E01010806,1
E01010808,1
E01010809,1
E01010810,1
E01010812,1
E01010813,3
E01010814,1
E01010815,1
E01010816,2
E01010818,2
E01010825,1
E01010827,1
E01010828,1
E01010829,1
E01010830,1
E01010831,1
E01010832,1
E01010834,3
E01010835,1
E01010838,1
E01010839,1
E01010846,1
E01010847,3
E01010848,3
E01010849,2
E01010851,2
E01010852,1
E01010853,2
E01010854,3
E01010855,3
E01010856,3
E01010857,0
E01010858,0
E01010859,0
E01010860,0
E01010861,0
E01010862,0
E01010863,0
E01010865,2
E01010866,2
E01010868,1
E01010869,1
E01010870,2
E01010871,1
E01010873,2
E01010874,1
E01010875,0
E01010876,0
E01010877,3
E01010878,3
E01010879,0
E01010880,1
E01010881,2
E01010882,3
E01010883,0
E01010884,3
E01010885,3
E01010886,2
E01010887,0
E01010888,3
E01010889,1
E01010890,2
E01010891,1
E01010892,0
E01010893,3
E01010894,1
E01010895,2
E01010896,0
E01010897,0
E01010898,3
E01010899,0
E01010900,0
E01010901,0
E01010902,2
E01010903,2
E01010904,0
E01010905,0
E01010906,0
E01010907,0
E01010908,3
E01010909,2
E01010910,1
E01010911,0
E01010912,1
E01010913,0
E01010914,1
E01010915,2
E01010916,1
E01010917,0
E01010918,0
E01010919,1
E01010920,0
E01010921,2
E01010922,2
E01010923,3
E01010927,0
E01010929,1
E01010930,1
E01010931,0
E01010932,0
E01010933,0
E01010934,2
E01010935,0
E01010936,0
E01010937,0
E01010939,0
E01010940,1
E01010942,1
E01010944,2
E01010945,2
E01010946,0
E01010947,0
E01010948,2
E01010949,3
E01010950,1
E01010951,3
E01010952,3
E01010953,0
E01010954,0
E01010955,0
E01010956,3
E01010957,0
E01010958,1
E01010959,2
E01010960,1
E01010961,1
E01010964,3
E01010967,1
E01010968,3
E01010969,3
E01010970,3
E01010971,0
E01010972,0
E01010973,0
E01010974,1
E01010975,2
E01010976,0
E01010977,0
E01010978,2
E01010979,1
E01010980,1
E01010981,1
E01010982,2
E01010983,3
E01010984,2
E01010985,3
E01010986,1
E01010987,2
E01010989,3
E01010990,2
E01010991,2
E01010992,3
E01010993,1
E01010994,1
E01010997,0
E01010998,1
E01010999,2
E01011000,1
E01011001,1
E01011002,1
E01011003,1
E01011004,1
E01011005,2
E01011006,3
E01011007,3
E01011008,3
E01011009,2
E01011010,1
E01011011,0
E01011012,2
E01011013,2
E01011014,1
E01011016,1
E01011021,0
E01011022,3
E01011023,1
E01011024,1
E01011026,2
E01011027,1
E01011028,1
E01011030,1
E01011031,2
E01011032,1
E01011033,2
E01011036,1
E01011037,2
E01011039,1
E01011040,1
E01011041,1
E01011042,0
E01011043,1
E01011044,2
E01011045,1
E01011046,0
E01011047,0
E01011048,1
E01011049,2
E01011050,0
E01011051,0
E01011052,2
E01011053,2
E01011054,0
E01011055,0
E01011056,0
E01011057,3
E01011059,1
E01011060,1
E01011061,1
E01011062,2
E01011063,3
E01011064,1
E01011065,2
E01011066,0
E01011067,2
E01011068,0
E01011069,2
E01011070,3
E01011071,0
E01011072,2
E01011073,2
E01011074,3
E01011075,3
E01011076,2
E01011077,3
E01011078,3
E01011079,1
E01011080,1
E01011081,1
E01011083,2
E01011085,1
E01011086,0
E01011087,2
E01011088,0
E01011089,2
E01011090,1
E01011091,0
E01011092,0
E01011095,2
E01011096,2
E01011097,1
E01011098,3
E01011099,2
E01011100,1
E01011102,0
E01011104,1
E01011108,2
E01011109,0
E01011110,3
E01011111,2
E01011112,2
E01011113,0
E01011114,2
E01011115,0
E01011116,0
E01011117,0
E01011118,0
E01011119,2
E01011120,0
E01011121,1
E01011123,1
E01011124,2
E01011125,1
E01011126,1
E01011127,2
E01011128,1
E01011129,2
E01011130,1
E01011132,0
E01011134,1
E01011136,1
E01011137,1
E01011138,1
E01011139,1
E01011141,1
E01011142,0
E01011143,1
E01011144,1
E01011145,2
E01011146,0
E01011147,2
E01011149,1
E01011150,3
E01011151,0
E01011152,3
E01011153,3
E01011154,1
E01011155,0
E01011156,3
E01011157,2
E01011158,3
E01011159,0
E01011160,0
E01011161,2
E01011162,0
E01011163,1
E01011164,2
E01011165,2
E01011166,1
E01011167,1
E01011168,0
E01011169,0
E01011170,0
E01011171,0
E01011172,1
E01011173,0
E01011174,0
E01011175,1
E01011176,0
E01011177,0
E01011178,3
E01011179,0
E01011180,0
E01011181,3
E01011182,3
E01011183,0
E01011184,2
E01011185,0
E01011186,0
E01011187,0
E01011188,0
